Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Color (product.metafields.shopify.color-pattern),Recommended age group (product.metafields.shopify.recommended-age-group),Toy/Game material (product.metafields.shopify.toy-game-material),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
firework-machine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/cold-spark-fountain-pyro-sparktacular-wedding-machine-smokeless-smellless-indoor-fireworks-stage-event-halifax_5.jpg?v=1678484373,2,"",,,,,,,,,,,,,,,,,,,,,,,
firework-machine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/cold-spark-fountain-pyro-sparktacular-wedding-machine-smokeless-smellless-indoor-fireworks-stage-event-halifax_6.jpg?v=1678484373,3,"",,,,,,,,,,,,,,,,,,,,,,,
firework-machine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/cold-spark-fountain-pyro-sparktacular-wedding-machine-smokeless-smellless-indoor-fireworks-stage-event-halifax_1.jpg?v=1678484373,4,"",,,,,,,,,,,,,,,,,,,,,,,
firework-machine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/cold-spark-fountain-pyro-sparktacular-wedding-machine-smokeless-smellless-indoor-fireworks-stage-event-halifax_3.jpg?v=1678484373,5,"",,,,,,,,,,,,,,,,,,,,,,,
digital-timer-clock,Digital Countdown Timer,<p><span>Countdown Timers are a great way to motivate and remind employees and the public of special events.</span></p>,Giant Promotions Online Store,Electronics,Clock,"advertising, basketball, canadian, car dealership, carnival, Casino, Christmas, clock, cocktail, countdown, events, games, graduation, halifax, holiday, indoor, marketing, nova scotia, party, portable, promotions, rental, rentals, school, sports, wedding",true,Title,Default Title,,,,,,,,"",0.0,,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1682/6237/products/Multi-Function-Timer-15-Inch-Digit-RF-Wireless-Remote-clock_1.jpg?v=1673894595,1,"",false,,Countdown Timers are a great way to motivate and remind employees and the public of special events.,,,,,,,,,,,,,,,,,kg,,,active
digital-timer-clock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/Multi-Function-Timer-15-Inch-Digit-RF-Wireless-Remote-clock_2.jpg?v=1673894595,2,"",,,,,,,,,,,,,,,,,,,,,,,
digital-timer-clock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/Multi-Function-Timer-15-Inch-Digit-RF-Wireless-Remote-clock_3.jpg?v=1673894596,3,"",,,,,,,,,,,,,,,,,,,,,,,
confetti-launcher,Confetti Launcher,"<p>This high performance launcher is the perfect portable cannon for parades and large venue events. It is capable of blasting a huge payload of stuff high into the sky. The Confetti Cannon shoots confetti, streamers, and candy up to 30-80 feet.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">With it's standard 20 ounce CO2 tank, you can get more than 140 shots without changing cartridges. Constructed of durable machined aluminum (not cheap pvc) and aircraft grade Lexan, it provides one hand operation.<br data-mce-fragment=""1""><br data-mce-fragment=""1""></p>",Giant Promotions Online Store,Arts & Entertainment > Party & Celebration,Confetti Launcher,"",true,Title,Default Title,,,,,,,,"",0.0,,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1682/6237/products/Streamer-Beamer-gun-launcher-cannon-confetti-candy-events-halifax_10.jpg?v=1673894569,1,"",false,,"This high performance launcher is the perfect portable cannon for parades and large venue events. It is capable of blasting a huge payload of stuff high into the sky. The Confetti Cannon shoots confetti, streamers, and candy up to 30-80 feet.",,,,,,,,,,,,,,,,,kg,,,active
confetti-launcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/Streamer-Beamer-gun-launcher-cannon-confetti-candy-events-halifax_1.jpg?v=1678469437,2,"",,,,,,,,,,,,,,,,,,,,,,,
confetti-launcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/Streamer-Beamer-gun-launcher-cannon-confetti-candy-events-halifax_14.jpg?v=1678469437,3,"",,,,,,,,,,,,,,,,,,,,,,,
confetti-launcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/Streamer-Beamer-gun-launcher-cannon-confetti-candy-events-halifax_13.jpg?v=1678469437,4,"",,,,,,,,,,,,,,,,,,,,,,,
confetti-launcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/Streamer-Beamer-gun-launcher-cannon-confetti-candy-events-halifax_8.jpg?v=1678469437,5,"",,,,,,,,,,,,,,,,,,,,,,,
confetti-launcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/Streamer-Beamer-gun-launcher-cannon-confetti-candy-events-halifax_9.jpg?v=1678469437,6,"",,,,,,,,,,,,,,,,,,,,,,,
confetti-launcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/Streamer-Beamer-gun-launcher-cannon-confetti-candy-events-halifax_11.jpg?v=1678469437,7,"",,,,,,,,,,,,,,,,,,,,,,,
confetti-launcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/Streamer-Beamer-gun-launcher-cannon-confetti-candy-events-halifax_15.jpg?v=1678469437,8,"",,,,,,,,,,,,,,,,,,,,,,,
confetti-launcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/brides-kissing-hugging-while-falling-confetti.jpg?v=1678469449,9,"",,,,,,,,,,,,,,,,,,,,,,,
folding-chair-lifetime,Plastic Folding Chairs,"<p>Let your guests sit comfortably with these folding chairs for your next event! Perfect for banquets, you'll be ready for any occasion when you rent these party essentials. Durable and stylish, these chairs are the party plus-ones you need to make your event a hit!</p>
<p>Colors: </p>
<ul>
<li>Black</li>
<li>White</li>
</ul>",Giant Promotions Online Store,Arts & Entertainment,Chairs,"advertising, baby shower, birthday, birthday party, booth, business, car dealership, carnival, Casino, chairs, Christmas, cocktail, dance party, dartmouth, Easter, events, folding chairs, fundraiser, graduation, halifax, holiday, indoor, marketing, mobile, nova scotia, office space, offices, outdoor, party, portable, promotions, rental, rentals, retail, school, sports, stackable chairs, tables, tent, vendors, wedding",true,Title,Default Title,,,,,,,,"",0.0,,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1682/6237/products/QQ_20190411150839.png?v=1681135822,1,"",false,,"Let your guests sit comfortably with these folding chairs for your next event! Perfect for banquets, you'll be ready for any occasion when you rent these party essentials. Durable and stylish, these chairs are the party plus-ones you need to make your event a hit!",,,,,,,,,,,,,,,,,kg,,,active
folding-chair-lifetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/2250W_side_angle_view.jpg?v=1681135822,2,"",,,,,,,,,,,,,,,,,,,,,,,
folding-chair-lifetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/2250g.jpg?v=1681135822,3,"",,,,,,,,,,,,,,,,,,,,,,,
folding-chair-lifetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/2250W_front_view.jpg?v=1681135820,4,"",,,,,,,,,,,,,,,,,,,,,,,
event-carpets,Event Carpets and Rugs,"<p data-mce-fragment=""1"">Our carpets provide a perfect flooring solution for events and rentals. High quality fibers make them durable and comfortable, offering a luxurious feel. Available in a variety of colors and sizes, our carpets will provide a perfect backdrop for your needs.</p>
<p data-mce-fragment=""1"">Colors available: </p>
<ul>
<li data-mce-fragment=""1"">Black</li>
<li data-mce-fragment=""1"">Red</li>
<li data-mce-fragment=""1"">Mallard</li>
<li data-mce-fragment=""1"">Cobalt</li>
</ul>",Giant Promotions Online Store,Hardware > Building Materials > Flooring & Carpet,carpet,"advertising, birthday party, canadian, car dealership, carpets, Casino, events, flooring, halifax, holiday, indoor, marketing, nova scotia, outdoor, party, portable, promotions, rental, rentals, rugs, school, wedding",true,Color,Red,,,,,,,,"",0.0,,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1682/6237/products/carpets-event-grand-opening-halifax-canada-rent.jpg?v=1678468233,1,"",false,,"Our carpets provide a perfect flooring solution for events and rentals. High quality fibers make them durable and comfortable, offering a luxurious feel. Available in a variety of colors and sizes, our carpets will provide a perfect backdrop for your needs.",,,,,,,,,,,,,,,,,kg,,,active
event-carpets,,,,,,,,,Black,,,,,,,,"",0.0,,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1682/6237/products/red-rover-platinum-plus-carpet-sample.jpg?v=1678468233,2,"",,,,,,,,,,,,,,,,,,,,kg,,,
event-carpets,,,,,,,,,Blue,,,,,,,,"",0.0,,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1682/6237/products/mallard-green-carpet.jpg?v=1678468233,3,"",,,,,,,,,,,,,,,,,,,,kg,,,
event-carpets,,,,,,,,,Green,,,,,,,,"",0.0,,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1682/6237/products/blue-cobalt-carpet.jpg?v=1678468233,4,"",,,,,,,,,,,,,,,,,,,,kg,,,
event-carpets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/black-carpet.jpg?v=1678468233,5,"",,,,,,,,,,,,,,,,,,,,,,,
7000-watt-generator,Honda 7000 Watt Generator,"<p>Rent out our 7,000W Portable Generator - Honda Ultra-Quiet 7000i ES. It's power on the go, right when you need it.<br data-mce-fragment=""1""><br data-mce-fragment=""1""></p>
<ul>
<li>Electronic Fuel Injection</li>
<li>7,000 Watts (45.8/22.9 A) 120/240 VAC of Honda inverter power</li>
<li>Super quiet—60 dB(A)</li>
<li>Large capacity fuel tank, 19.2 L</li>
<li>Eco-ThrottleTM standard—Runs up to 12.1 hours at 50% load on 19.2 L of fuel</li>
<li>Convenient electric start with push button switch (battery included) and recoil as back-up</li>
<li>Wheel kit standard with positive lock folding handle<span style=""color: rgba(18, 18, 18, 0.75); font-family: Poppins, sans-serif; font-size: 17.6px; letter-spacing: 0.66px; background-color: #ffffff;""></span>
</li>
</ul>",Giant Promotions Online Store,Hardware > Power & Electrical Supplies > Generators,Generator,"advertising, canadian, car dealership, carnival, energy, events, fuel generator, generator, halifax, honda generator, marketing, nova scotia, outdoor, portable, promotions, rental, rentals, school, sports",true,Title,Default Title,,,,,,,,"",0.0,,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1682/6237/products/honda-eu7000is-7000-watt-generator-power-fuel-electric-portable-events-halifax-nova-scotia-rent_2_d68b9ad7-ad21-44e4-9edc-eb15a19c263d.jpg?v=1677602770,1,red and black Honda 7000 watt generator rental,false,,"Rent out our 7,000W Portable Generator - Honda Ultra-Quiet 7000i ES. It's power on the go, right when you need it.",,,,,,,,,,,,,,,,,kg,,,active
7000-watt-generator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/honda-eu7000is-7000-watt-generator-power-fuel-electric-portable-events-halifax-nova-scotia-rent_1.png?v=1677602770,2,"",,,,,,,,,,,,,,,,,,,,,,,
7000-watt-generator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/honda-eu7000is-7000-watt-generator-power-fuel-electric-portable-events-halifax-nova-scotia-rent_2.png?v=1673894252,3,"",,,,,,,,,,,,,,,,,,,,,,,
7000-watt-generator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/honda-eu7000is-7000-watt-generator-power-fuel-electric-portable-events-halifax-nova-scotia-rent_1.jpg?v=1673894252,4,"",,,,,,,,,,,,,,,,,,,,,,,
7000-watt-generator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/honda-eu7000is-7000-watt-generator-power-fuel-electric-portable-events-halifax-nova-scotia-rent_2.jpg?v=1673894252,5,"",,,,,,,,,,,,,,,,,,,,,,,
7000-watt-generator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/honda-eu7000is-7000-watt-generator-power-fuel-electric-portable-events-halifax-nova-scotia-rent_3.jpg?v=1673894251,6,"",,,,,,,,,,,,,,,,,,,,,,,
7000-watt-generator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/honda-eu7000is-7000-watt-generator-power-fuel-electric-portable-events-halifax-nova-scotia-rent_4.jpg?v=1673894251,7,"",,,,,,,,,,,,,,,,,,,,,,,
7000-watt-generator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/honda-eu7000is-7000-watt-generator-power-fuel-electric-portable-events-halifax-nova-scotia-rent_5.jpg?v=1673894251,8,"",,,,,,,,,,,,,,,,,,,,,,,
3000-watt-generator,Honda 3000 Watt Generator,"<p>Rent out our Honda 3000 watt generator. It's power on the go, right when you need it.<br data-mce-fragment=""1""><br data-mce-fragment=""1""></p>
<ul>
<li>3000 watts, 120V</li>
<li>Power for your furnace, fridge, microwave, most 13,500 BTU RV AC units, and more</li>
<li>Super quiet</li>
<li>Convenient electric start</li>
<li>Fuel efficient - up to 20 hrs on 3.4 gal of gas</li>
<li>Inverter - stable power for computers and more</li>
</ul>",Giant Promotions Online Store,Hardware > Power & Electrical Supplies > Generators,Generator,"birthday party, canadian, car dealership, carnival, energy, events, fuel generator, generator, halifax, honda generator, nova scotia, outdoor, portable, promotions, rental, rentals, school, sports",true,Title,Default Title,,,,,,,,"",0.0,,deny,manual,0.00,,false,true,,,,,"",https://cdn.shopify.com/s/files/1/1682/6237/files/Honda-3000-watt-fuel-generator-rental.jpg?v=1683566780,1,red and black Honda inverter 3000 watt generator,false,,Rent out our Honda 3000 Watt Generator for when you need power on the go!,,,,,,,,,,,,,,,,,kg,,,active
25-watt-megaphone,AmpliVox - 25 Watt Megaphone,"<p>25-Watt Megaphone. </p>
<p>No need to shout! With this handy megaphone, your voice will be heard in a crowd. Perfect for sporting events, rallies, promotions, whatever you need to have your voice heard.</p>
<ul>
<li>Effective range: 1 mile</li>
<li>Detachable coil-corded microphone</li>
<li>Comfortable pistol grip</li>
<li>3 modes: talk/siren/whistle</li>
<li>Adjustable volume control</li>
<li>Up to 8 hours continuous talk time with S1405 rechargeable Li-Ion battery pack</li>
<li>Up to 40 hours continuous talk time with 8 C batteries</li>
<li>Requires S1405 rechargeable Li-Ion battery pack or 8 C batteries Weight: 2.5lbs</li>
</ul>",Giant Promotions Online Store,Sporting Goods > Athletics > General Purpose Athletic Equipment > Sports Megaphones,Megaphone,"advertising, amplivox, bullhorn, megaphone, rally",true,Title,Default Title,,,,,,,,"",0.0,,continue,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1682/6237/products/powerful-25-Watt-Megaphone-sound-street-police-microphone-siren-talk-whistle-portable-battery-halifax-rental.jpg?v=1673894089,1,"",false,,"No need to shout! With this handy megaphone, your voice will be heard in a crowd. Perfect for sporting events, rallies, promotions, wherever!",,,,,,,,,,,,,,,,,kg,,,active
space-cannon-search-lights,Space Cannon Search Lights,"Lamp heads feature Rain-proof, Molded Fiberglass Casings. Trailer-mounted configuration, complete with a diesel-powered generator. Dimensions: 68"" H x 58.75"" W x 58.75"" L Beam Power: 2000 Watts",Giant Promotions Online Store,Home & Garden > Lighting,Lighting,"",true,Title,Default Title,,,,,,,,"",0.0,,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1682/6237/products/space_cannon.jpg?v=1673894023,1,"",false,,,,,,,,,,,,,,,,,,,kg,,,active
sky-tracker-search-lights,Sky Tracker Search Lights,"Big, bold, and bright. Get attention at night with our Sky Tracker Search Lights!<br data-mce-fragment=""1""><br data-mce-fragment=""1"">Each beam moves in a conical motion about a axis tilted 22.5° from the vertical. Solid angle of the cone is 45°. Four beams are synchronized, creating a clover pattern. Dimensions: 68"" H x 58.75"" W x 58.75"" L Input: 208/307 VAC<br data-mce-fragment=""1""><br data-mce-fragment=""1"">",Giant Promotions Online Store,Home & Garden > Lighting,Lighting,"",true,Title,Default Title,,,,,,,,"",0.0,,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1682/6237/products/SkyTracker_Smll__76362.1541644255.1280.1280.png?v=1673893980,1,"",false,,,,,,,,,,,,,,,,,,,kg,,,active
search-light-single-head,Search Light (Single head),"Send attention in your direction with a search light!<br data-mce-fragment=""1""><br data-mce-fragment=""1"">These Sky cannons operates on only 10 amps! That means no noisy or expensive generators to distract from your sales or promotional events. <br data-mce-fragment=""1""> <br data-mce-fragment=""1"">FEATURES:<br data-mce-fragment=""1"">Single headed light.<br data-mce-fragment=""1"">Can be seen for up to 2 miles<br data-mce-fragment=""1""><br data-mce-fragment=""1"">SPECIFICATIONS:<br data-mce-fragment=""1"">60 Herts - 10 amps<br data-mce-fragment=""1"">110 Volt 600 Watt HID (High Intensity Discharge) bulb.<br data-mce-fragment=""1"">60,000 Lumens<br data-mce-fragment=""1""><br data-mce-fragment=""1"">Dimensions: 20 x 20 x 42in<br data-mce-fragment=""1"">Weight: 150 lbs.",Giant Promotions Online Store,Home & Garden > Lighting,Lighting,"",true,Title,Default Title,,,,,,,,"",0.0,,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1682/6237/products/search-lights-Sky-Cannon-tracker-night-event-grand-opening-lantern-halifax_2.jpg?v=1673893930,1,"",false,,,,,,,,,,,,,,,,,,,kg,,,active
search-light-single-head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/search-lights-Sky-Cannon-tracker-night-event-grand-opening-lantern-halifax_3.jpg?v=1673893930,2,"",,,,,,,,,,,,,,,,,,,,,,,
accu-spot-250-ii-dj-lighting,Accu Spot 250 II DJ lighting,"<p>Light up the night at your next dance event with our Accu Spot 250! It's sure to be a hit!<br data-mce-fragment=""1""><br data-mce-fragment=""1"">The Accu Spot 250 II is yet another great moving head fixture from American DJ. It has 9 gobos plus white and 7 gobos plus spot. Additionally all gobos are replaceable so you can display your own custom patterns or logos!</p>
<p>Don't worry about duty cycles that some other units have. The Accu Spot 250 II uses a high velocity fan system to keep the unit cool enough to run all night.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">Specifications:</p>
<ul>
<li>Automated moving head with 8 DMX channels and rotating gobos</li>
<li>9 colors + white</li>
<li>7 gobos + spot (1 dichroic glass gobo) - Replaceable gobos</li>
<li>Gobo Shake effect</li>
<li>DMX-512 protocol</li>
<li>Independent gobo and color wheels</li>
<li>360 degrees pan / 265 degrees tilt</li>
<li>Smart Sense – units automatically recognize if they are in DMX or Master mode</li>
<li>Strobes in every color</li>
<li>Stepper motors with micro stepping</li>
<li>Lamp: MSD-250, 250W discharge</li>
<li>Dimensions (LxWxH): 13.5” x 14” x 19.5” / 343 x 356 x 495mm</li>
<li>Weight: 39 lbs. / 18kgs.</li>
</ul>",Giant Promotions Online Store,Home & Garden > Lighting,Strobe Light,"advertising, birthday party, canadian, car dealership, carnival, Casino, custom, dance party, dj lighting, events, halifax, holiday, indoor, lighting, marketing, nova scotia, outdoor, party, portable, promotions, rental, rentals, school, sports, strobes, wedding",true,Title,Default Title,,,,,,,,"",0.0,,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1682/6237/products/Stage-Light-17R-350W-moving-head-Beam-sharpy-dj-lighting-accu-spot-events-halifax_1.jpg?v=1673893836,1,stage light with multiple colors and settings,false,,Light up the night at your next dance event with our Accu Spot 250! It's sure to be a hit! All gobos are replaceable so you can display your own custom patterns or logo to really set the vibe of your party.,,,,,,,,,,,,,,,,,kg,,,active
